,Date / Time,City,State,Shape
46686,4/6/12 22:50,Madisonville,KY,Light
46687,4/6/12 22:50,Bethel,AK,Circle
46688,4/6/12 22:48,San Francisco,CA,Fireball
46689,4/6/12 21:30,North Las Vegas,NV,Formation
46690,4/6/12 21:27,Pittsburgh,PA,Light
46691,4/6/12 21:15,San Jose,IL,Oval
46692,4/6/12 17:00,Tooele (west of),UT,Oval
46693,4/6/12 14:00,Passaic,NJ,Diamond
46694,4/6/12 12:55,Detroit,MI,Other
46695,4/6/12 09:27,Denver,CO,Diamond
46696,4/6/12 04:00,Melrose Park,IL,Light
46697,4/5/12 23:00,Healdsburg,CA,Cigar
46698,4/5/12 21:00,Cortez,FL,Triangle
46699,4/5/12 20:00,North Phoenix,AZ,Light
46700,4/5/12 19:45,Ridgway,IL,Fireball
46701,4/5/12 17:45,Allentown,PA,Rectangle
46702,4/5/12 11:20,Sharon,CT,Light
46703,4/5/12 01:50,Encinitas,CA,Formation
46704,4/4/12 23:00,Norwalk,OH,Disk
46705,4/4/12 23:00,Concord,NC,Light
46706,4/4/12 22:15,Perryville,MO,Sphere
46707,4/4/12 20:30,Waxahachie,TX,Other
46708,4/4/12 17:38,Albuquerque,NM,Disk
46709,4/4/12 16:21,Orlando,FL,Changing
46710,4/4/12 01:00,Danville,VT,Light
46711,4/4/12 00:15,Pgh,PA,Circle
46712,4/3/12 23:15,Clinton,CT,Disk
46713,4/3/12 23:00,Connersville,IN,Rectangle
46714,4/3/12 21:50,Beaverton,OR,Oval
46715,4/3/12 20:50,Mannington,WV,Oval
46716,4/3/12 19:15,Columbus,OH,Cylinder
46717,4/3/12 18:17,Fullerton,CA,Sphere
46718,4/3/12 17:00,Worth,IL,Other
46719,4/3/12 10:30,Anacortes,WA,Fireball
46720,4/3/12 09:00,Mayfield,MI,Other
46721,4/2/12 23:49,Lexington,KY,Triangle
46722,4/2/12 22:30,Antioch,CA,Fireball
46723,4/2/12 22:30,Haena,HI,Fireball
46724,4/2/12 21:45,Logan,UT,Light
46725,4/2/12 21:40,Cedaredge,CO,Cigar
46726,4/2/12 21:30,Ames,IA,Light
46727,4/2/12 20:42,Rockaway Park,NY,Cigar
46728,4/2/12 19:50,Baytown,TX,Oval
46729,4/2/12 19:24,Seattle,WA,Cigar
46730,4/2/12 18:20,Kahana,HI,Fireball
46731,4/2/12 12:20,Kent,WA,Cigar
46732,4/2/12 05:00,New York City (Queens; Bayside),NY,Cigar
46733,4/2/12 02:40,Lodi,CA,Fireball
46734,4/2/12 02:00,Graham,NC,Triangle
46735,4/1/12 23:30,Martinsburg,WV,Light
46736,4/1/12 22:40,Van Buren,AR,Light
46737,4/1/12 22:30,Dalton,GA,Sphere
46738,4/1/12 22:00,Centralia,IL,Oval
46739,4/1/12 22:00,Grants Pass,OR,Sphere
46740,4/1/12 20:00,Nevada City,CA,Circle
46741,4/1/12 19:52,Altadena,CA,Oval
46742,4/1/12 17:00,Bennington,VT,Triangle
46743,4/1/12 14:00,Sandpoint,ID,Circle
46744,4/1/12 13:15,Marysville,WA,Other
46745,4/1/12 12:00,Orlando,FL,Disk
46746,4/1/12 12:00,Orlando,FL,Circle
46747,4/1/12 10:00,Fairfield,CA,Sphere
46748,4/1/12 02:00,Lake Worth,FL,Triangle
46749,5/31/12 22:30,Greensburg,PA,Light
46750,5/31/12 22:00,Durham,NC,Light
46751,5/31/12 20:30,Las Begas,NV,Light
46752,5/30/12 23:00,Stamping Ground,KY,Light
46753,5/30/12 23:00,Madison,NC,Circle
46754,5/30/12 22:35,Davis,CA,Fireball
46755,5/30/12 22:30,The Woodlands,TX,Formation
46756,5/30/12 21:30,Bishopville,SC,Changing
46757,5/30/12 21:00,McKean,PA,Fireball
46758,5/30/12 20:45,Venice,FL,Cylinder
46759,5/30/12 20:00,Arcata,CA,Light
46760,5/30/12 19:30,Martinez,GA,Cigar
46761,5/30/12 02:04,Barre,VT,Fireball
46762,5/30/12 00:45,Connersville,IN,Fireball
46763,5/29/12 23:30,Hamilton,MT,Light
46764,5/29/12 23:00,Bozeman,MT,Sphere
46765,5/29/12 22:15,Summerville,SC,Fireball
46766,5/29/12 22:09,Pensacola,FL,Triangle
46767,5/29/12 20:00,Portland,OR,Triangle
46768,5/29/12 06:15,Buffalo,MO,Triangle
46769,5/29/12 03:51,University Place,WA,Sphere
46770,5/29/12 03:23,Bailey,CO,Light
46771,5/28/12 23:30,Duluth,MN,Triangle
46772,5/28/12 23:20,Raleigh,NC,Light
46773,5/28/12 22:35,Caledonia,NY,Circle
46774,5/28/12 22:02,Springville,UT,Light
46775,5/28/12 22:00,Royersford,PA,Fireball
46776,5/28/12 21:38,Monrovia,CA,Changing
46777,5/28/12 21:30,Westminster,MD,Sphere
46778,5/28/12 21:30,Weybridge,VT,Cylinder
46779,5/28/12 21:30,Kaysville,UT,Light
46780,5/28/12 21:30,Greensboro,NC,Oval
46781,5/28/12 21:20,Omaha,NE,Circle
46782,5/28/12 20:30,Mesa,AZ,Circle
46783,5/28/12 20:00,Nixa,MO,Cylinder
46784,5/28/12 18:00,Greenville,KY,Oval
46785,5/28/12 18:00,Waynesburg,PA,Light
46786,5/28/12 13:00,Boston,MA,Cigar
46787,5/28/12 11:50,Sulphur,LA,Circle
46788,5/28/12 10:00,Omaha,NE,Circle
46789,5/28/12 10:00,Carlsbad,NM,Light
46790,5/28/12 08:15,Theodore,AL,Light
46791,5/28/12 04:30,Olney,IL,Light
46792,5/28/12 03:00,Paris,OH,Light
46793,5/27/12 23:40,Pleasant Hill,OH,Light
46794,5/27/12 22:10,Sterling Heights,MI,Light
46795,5/27/12 22:00,National City (Indian Lake),MI,Sphere
46796,5/27/12 22:00,Mukwonago,WI,Light
46797,5/27/12 22:00,Thornton,NH,Disk
46798,5/27/12 22:00,Wingdale,NY,Light
46799,5/27/12 21:24,Portland,OR,Light
46800,5/27/12 21:00,Bartlett,IL,Fireball
46801,5/27/12 20:45,Oxnard,CA,Other
46802,5/27/12 19:00,Eugene,OR,Oval
46803,5/27/12 18:00,Cathedral City,CA,Light
46804,5/27/12 17:30,Irving,IL,Light
46805,5/27/12 10:15,Silver Springs,NV,Oval
46806,5/27/12 00:00,Smithville,MO,Fireball
46807,5/26/12 23:40,Springfield,OH,Fireball
46808,5/26/12 22:55,Houston,TX,Fireball
46809,5/26/12 22:30,Belle Glade,FL,Light
46810,5/26/12 22:00,South Lake Tahoe,CA,Fireball
46811,5/26/12 21:38,Macedon,NY,Sphere
46812,5/26/12 21:30,Deep Creek (Punta Gorda),FL,Triangle
46813,5/26/12 21:23,Pueblo,CO,Circle
46814,5/26/12 21:05,Lake Village,AR,Light
46815,5/26/12 21:00,Cambridge,NY,Circle
46816,5/26/12 21:00,Mokena,IL,Circle
46817,5/26/12 20:30,Norwalk,CT,Light
46818,5/26/12 20:23,Pueblo,CO,Fireball
46819,5/26/12 15:00,Wilmington,NC,Other
46820,5/26/12 11:23,Zebulon,GA,Oval
46821,5/26/12 05:45,New Port Richey,FL,Light
46822,5/26/12 00:50,San Diego,CA,Light
46823,5/26/12 00:00,Mason City,IA,Other
46824,5/26/12,Albuquerque,NM,Sphere
46825,5/25/12 22:30,Fletcher,OH,Light
46826,5/25/12 22:30,Rogers,AR,Circle
46827,5/25/12 22:00,Holly,MI,Light
46828,5/25/12 21:40,Mexico,MO,Other
46829,5/25/12 01:00,Corning,IA,Cigar
46830,5/25/12 00:00,Miami,FL,Circle
46831,5/24/12 23:55,Logan,UT,Triangle
46832,5/24/12 21:45,Puyallup,WA,Light
46833,5/24/12 21:15,Flint,MI,Fireball
46834,5/24/12 21:00,Narragansett,RI,Circle
46835,5/24/12 20:55,Carrier Mills,IL,Light
46836,5/24/12 20:00,Blue Springs,MO,Sphere
46837,5/24/12 09:36,Everett,WA,Oval
46838,5/24/12 04:00,Burlington,IA,Light
46839,5/24/12 03:00,Yakima,WA,Circle
46840,5/23/12 23:15,Ypsilanti,MI,Disk
46841,5/23/12 22:30,Salt Lake City,UT,Other
46842,5/23/12 22:15,Watson,LA,Cigar
46843,5/23/12 21:45,Gardner,IL,Sphere
46844,5/23/12 21:37,Chicago,IL,Circle
46845,5/23/12 21:30,Bristow,OK,Sphere
46846,5/23/12 21:00,Detroit,MI,Oval
46847,5/23/12 20:39,Carpentersville,IL,Oval
46848,5/23/12 19:55,Maricopa,AZ,Sphere
46849,5/23/12 13:30,Tunapuna (Trinidad/Tobago),WI,Disk
46850,5/23/12 11:00,Exeter,NE,Light
46851,5/23/12 03:30,Oklahoma city,OK,Rectangle
46852,5/23/12 03:00,Des Moines,IA,Fireball
46853,5/23/12 02:20,Hazelwood,MO,Other
46854,5/23/12 02:00,Olney,IL,Triangle
46855,5/23/12 00:15,San Antonio,TX,Circle
46856,5/23/12 00:05,Pensacola,FL,Oval
46857,5/22/12 23:30,Saratoga Springs,NY,Changing
46858,5/22/12 22:30,Ypsilanti,MI,Diamond
46859,5/22/12 22:30,Omaha,NE,Light
46860,5/22/12 22:30,Florence,AL,Light
46861,5/22/12 22:00,Holladay,UT,Disk
46862,5/22/12 21:30,Fulton,NY,Circle
46863,5/22/12 21:00,Oak Creek,WI,Sphere
46864,5/22/12 20:40,Wilcox,AZ,Rectangle
46865,5/22/12 19:30,Memphis,TN,Sphere
46866,5/22/12 17:00,Oak Creek,WI,Sphere
46867,5/22/12 15:30,Oak View,CA,Changing
46868,5/22/12 13:00,Chico,CA,Disk
46869,5/22/12 10:30,Red Bluff,CA,Diamond
46870,5/22/12 04:30,La Porte,IN,Light
46871,5/22/12 03:35,Sutton,WV,Oval
46872,5/22/12 03:00,Knighdale,NC,Light
46873,5/22/12 01:00,Cape Fear,NC,Oval
46874,5/21/12 23:00,Old Town,FL,Triangle
46875,5/21/12 22:30,Edmonds,WA,Fireball
46876,5/21/12 22:07,Superior,WI,Other
46877,5/21/12 21:45,Lago Vista,TX,Circle
46878,5/21/12 21:45,Bishop,CA,Sphere
46879,5/21/12 21:20,Paradise Valley,AZ,Circle
46880,5/21/12 21:20,Paradise Valley,AZ,Circle
46881,5/21/12 20:45,Bark River,MI,Light
46882,5/21/12 20:00,Belton,SC,Cigar
46883,5/21/12 10:05,Riverside,CA,Changing
46884,5/21/12 08:15,Clifton,NJ,Oval
46885,5/21/12 04:19,Vacaville,CA,Light
46886,5/21/12 04:00,Durham,NC,Light
46887,5/21/12 00:50,Tucson,AZ,Light
46888,5/20/12 23:30,Moore,OK,Circle
46889,5/20/12 22:35,South Jordan,UT,Circle
46890,5/20/12 22:00,Greensburg,PA,Light
46891,5/20/12 21:30,Cedar City,UT,Circle
46892,5/20/12 21:15,Palm Springs,CA,Oval
46893,5/20/12 21:00,Suwanee,GA,Light
46894,5/20/12 20:45,Burbank,CA,Fireball
46895,5/20/12 20:00,Fresno,CA,Light
46896,5/20/12 19:00,Moffett Field,CA,Oval
46897,5/20/12 14:00,Fond du Lac,WI,Triangle
46898,5/20/12 10:42,Holden beach,NC,Triangle
46899,5/20/12 08:35,Alameda,CA,Cigar
46900,5/20/12 03:15,Lenoir,NC,Triangle
46901,5/20/12 02:45,Murray,UT,Light
46902,5/20/12 01:45,Portsmouth,VA,Light
46903,5/20/12 00:00,East Sandwich,MA,Other
46904,5/20/12 00:00,East Sandwich,MA,Rectangle
46905,5/20/12 00:00,Milwaukee,WI,Fireball
46906,5/20/12,Gulf Breeze,FL,Changing
46907,5/19/12 23:52,Cumming,GA,Circle
46908,5/19/12 23:00,Britton,SD,Oval
46909,5/19/12 23:00,Palatine,IL,Light
46910,5/19/12 23:00,Newport Beach,CA,Flash
46911,5/19/12 22:30,Johnstown,PA,Sphere
46912,5/19/12 22:30,Omaha,NE,Other
46913,5/19/12 22:15,Ovid,NY,Circle
46914,5/19/12 22:00,Republic,MO,Fireball
46915,5/19/12 22:00,Sandy Creek,NY,Sphere
46916,5/19/12 22:00,Sicklerville,NJ,Other
46917,5/19/12 22:00,Rockport,MA,Light
46918,5/19/12 21:50,Wesley Chapel,NC,Oval
46919,5/19/12 21:45,Detroit,MI,Circle
46920,5/19/12 21:45,Stafford,VA,Fireball
46921,5/19/12 21:30,Fremont,OH,Fireball
46922,5/19/12 21:30,Woonsocket,RI,Light
46923,5/19/12 21:15,Chicago,IL,Other
46924,5/19/12 21:15,Minneapolis,MN,Triangle
46925,5/19/12 21:10,Minneapolis,MN,Circle
46926,5/19/12 21:10,Elk Grove Village,IL,Fireball
46927,5/19/12 21:00,Tulsa,OK,Circle
46928,5/19/12 21:00,Exton,PA,Light
46929,5/19/12 21:00,Lawrenceville,GA,Other
46930,5/19/12 21:00,Grayson,GA,Changing
46931,5/19/12 21:00,Gulfport,MS,Light
46932,5/19/12 21:00,Edna,TX,Other
46933,5/19/12 20:58,St. Peters,MO,Circle
46934,5/19/12 20:30,Anchorage,AK,Triangle
46935,5/19/12 20:15,Lake Elsinore,CA,Changing
46936,5/19/12 16:40,Montgomery,AL,Flash
46937,5/19/12 09:00,Sumter,SC,Disk
46938,5/19/12 04:55,Orlando,FL,Light
46939,5/19/12 03:00,Seabeck,WA,Triangle
46940,5/19/12 02:00,Elyria,OH,Fireball
46941,5/19/12 02:00,Marlton,NJ,Sphere
46942,5/18/12 22:30,West Bloomfield,MI,Light
46943,5/18/12 22:15,Goodrich,MI,Light
46944,5/18/12 22:15,Washington,MI,Sphere
46945,5/18/12 21:30,Rockford,IL,Disk
46946,5/18/12 21:00,League City,TX,Fireball
46947,5/18/12 20:00,Kernersville,NC,Cigar
46948,5/18/12 17:30,Davis,CA,Circle
46949,5/18/12 14:30,Fort Collins,CO,Sphere
46950,5/18/12 10:15,Newton,MA,Light
46951,5/18/12 00:05,Johnson City,TN,Circle
46952,5/18/12 00:00,Potomac,MD,Light
46953,5/18/12,Bayshore,NY,Disk
46954,5/17/12 23:23,Mastic Beach,NY,Sphere
46955,5/17/12 22:30,O'neil,NE,Light
46956,5/17/12 22:00,China Grove,NC,Other
46957,5/17/12 21:48,Issaquah,WA,Flash
46958,5/17/12 21:00,Lakeville,MN,Circle
46959,5/17/12 01:00,Bonners Ferry,ID,Flash
46960,5/16/12 23:15,Ventura,CA,Triangle
46961,5/16/12 22:00,Woodbine,GA,Sphere
46962,5/16/12 22:00,Springfield,MO,Light
46963,5/16/12 20:15,Hawthorne,CA,Oval
46964,5/16/12 16:45,Springfield,MO,Oval
46965,5/16/12 12:20,MIshawaka,IN,Sphere
46966,5/16/12 10:45,San Antonio,TX,Cigar
46967,5/16/12 00:00,Lozeau,MT,Triangle
46968,5/15/12 23:00,Avon,NC,Sphere
46969,5/15/12 23:00,Tampa,FL,Circle
46970,5/15/12 22:40,Glendale,CA,Fireball
46971,5/15/12 22:00,Burns,OR,Light
46972,5/15/12 21:00,Oak Hill,WV,Chevron
46973,5/15/12 20:45,Downingtown,PA,Oval
46974,5/15/12 20:35,Lawrenceville,IL,Circle
46975,5/15/12 20:00,Oakhurst,NJ,Flash
46976,5/15/12 09:50,Siesta Key,FL,Fireball
46977,5/15/12 08:30,Tulsa,OK,Circle
46978,5/15/12 02:56,Wethersfield,CT,Fireball
46979,5/15/12 01:30,"wailea, mckenna, Maui, HI",HI,Diamond
46980,5/15/12 00:00,Dyer,IN,Sphere
46981,5/15/12,Glendale,CA,Fireball
46982,5/14/12 23:00,Missoula,MT,Light
46983,5/14/12 21:35,Portland,OR,Light
46984,5/14/12 18:30,Franklin,NC,Flash
46985,5/14/12 12:00,New Town (near; on Hwy 23 between city and Hwy 83),ND,Formation
46986,5/14/12 01:00,Lansing,MI,Light
46987,5/14/12 00:45,Louisville,KY,Disk
46988,5/13/12 23:00,Seattle,WA,Light
46989,5/13/12 22:45,Bozeman/ Belgrade,MT,Sphere
46990,5/13/12 22:25,Everett,WA,Light
46991,5/13/12 22:15,Redding,CA,Circle
46992,5/13/12 21:50,Des Moines,IA,Light
46993,5/13/12 21:45,San Jose,CA,Fireball
46994,5/13/12 21:30,Eugene,OR,Light
46995,5/13/12 21:30,Belleville,WI,Changing
46996,5/13/12 21:00,Mechanicville,NY,Circle
46997,5/13/12 20:45,Diamond,IL,Fireball
46998,5/13/12 20:30,Wilmette,IL,Light
46999,5/13/12 15:00,Cleveland,OH,Triangle
47000,5/13/12 08:00,Olympic National Park (Olympic Mountain Range),WA,Oval
47001,5/13/12 01:00,Williams (25 Miles East of),AZ,Triangle
47002,5/12/12 23:42,Vienna,IL,Light
47003,5/12/12 23:00,San Diego,CA,Changing
47004,5/12/12 23:00,Chatham,NJ,Fireball
47005,5/12/12 22:50,Broken Arrow,OK,Circle
47006,5/12/12 22:40,Edmond (northeast of),OK,Light
47007,5/12/12 22:15,Garden City,NY,Sphere
47008,5/12/12 22:03,Sioux Falls,SD,Circle
47009,5/12/12 22:00,Bay Minette,AL,Circle
47010,5/12/12 22:00,Edmond,OK,Oval
47011,5/12/12 21:50,Sioux Falls,SD,Other
47012,5/12/12 21:36,Pass Christian,MS,Light
47013,5/12/12 21:30,Lebanon,PA,Formation
47014,5/12/12 21:30,New Britain,CT,Sphere
47015,5/12/12 21:30,Highland Village,TX,Circle
47016,5/12/12 21:30,Eden Prairie,MN,Circle
47017,5/12/12 21:30,Pearland,TX,Circle
47018,5/12/12 21:15,North Sioux City,SD,Fireball
47019,5/12/12 21:10,Tustin,CA,Light
47020,5/12/12 21:10,Missoula,MT,Sphere
47021,5/12/12 21:03,Battle Ground,WA,Oval
47022,5/12/12 21:00,Yorktown Heights,NY,Circle
47023,5/12/12 20:30,Caledonia,WI,Diamond
47024,5/12/12 20:00,Blaine,MN,Formation
47025,5/12/12 20:00,Indianapolis,IN,Light
47026,5/12/12 13:00,Cerritos,CA,Cigar
47027,5/12/12 12:01,Cleveland,OH,Oval
47028,5/12/12 11:00,Riverside,RI,Circle
47029,5/12/12 09:44,Raynham,MA,Sphere
47030,5/12/12 08:00,Devine,TX,Disk
47031,5/12/12 01:30,Kingston,RI,Light
47032,5/12/12 01:00,Bemidji,MN,Fireball
47033,5/11/12 22:00,Ambridge,PA,Light
47034,5/11/12 21:30,Oak City,NC,Sphere
47035,5/11/12 21:00,Columbia,MD,Circle
47036,5/11/12 21:00,Brainerd,MN,Fireball
47037,5/11/12 20:35,Cleveland,OH,Oval
47038,5/11/12 20:30,San Jose,CA,Changing
47039,5/11/12 20:20,Knoxville,TN,Formation
47040,5/11/12 16:00,Mechanicsburg,PA,Sphere
47041,5/11/12 14:00,Salt Lick,KY,Cigar
47042,5/11/12 08:00,Los Banos,CA,Circle
47043,5/11/12 07:52,Los Banos,CA,Light
47044,5/11/12 07:45,Pacheco Pass,CA,Rectangle
47045,5/11/12 07:30,Real County,TX,Triangle
47046,5/11/12 05:10,Lumberton,NC,Triangle
47047,5/10/12 22:30,Wooster,OH,Sphere
47048,5/10/12 22:30,Bozeman,MT,Light
47049,5/10/12 22:00,Berberton,OH,Oval
47050,5/10/12 22:00,Arlington,TX,Other
47051,5/10/12 18:30,Atlanta,GA,Cylinder
47052,5/10/12 16:00,Orlando,FL,Circle
47053,5/10/12 10:51,Miami,FL,Fireball
47054,5/10/12 10:00,Toledo,OH,Fireball
47055,5/9/12 22:18,Sour lake,TX,Light
47056,5/9/12 20:15,Robbinsdale,MN,Fireball
47057,5/8/12 23:00,Fort Worth,TX,Disk
47058,5/8/12 22:15,Oak Lawn,IL,Light
47059,5/8/12 21:15,Alameda,CA,Fireball
47060,5/8/12 21:15,Sarasota,FL,Light
47061,5/8/12 20:50,Carolina Beach,NC,Fireball
47062,5/8/12 20:30,West Point,UT,Light
47063,5/8/12 20:30,Clovis,CA,Light
47064,5/8/12 13:50,Phoenix,AZ,Sphere
47065,5/8/12 05:00,Hanover,PA,Sphere
47066,5/8/12 05:00,St. Cloud,MN,Triangle
47067,5/8/12 01:30,Springfield,OR,Fireball
47068,5/8/12 00:31,Auburn,WA,Light
47069,5/7/12 22:40,Milwaukee,WI,Diamond
47070,5/7/12 22:00,Hoodsport,WA,Formation
47071,5/7/12 21:30,Delaware,OH,Circle
47072,5/7/12 21:17,Ventura,CA,Formation
47073,5/7/12 21:00,Cary,NC,Other
47074,5/7/12 21:00,Shreveport,LA,Light
47075,5/7/12 01:50,Las Vegas,NV,Oval
47076,5/7/12 00:30,Lakeland,FL,Sphere
47077,5/6/12 23:55,Chatham,IL,Disk
47078,5/6/12 23:39,Waterbury,CT,Disk
47079,5/6/12 22:56,Paducah,KY,Light
47080,5/6/12 22:52,"Washington, D.C.",DC,Sphere
47081,5/6/12 22:34,Westville,IL,Circle
47082,5/6/12 22:00,Saint Anne,IL,Oval
47083,5/6/12 22:00,Morganville,NJ,Cigar
47084,5/6/12 22:00,Rock Stream,NY,Sphere
47085,5/6/12 21:25,Sparks,NV,Light
47086,5/6/12 21:00,Berkeley,CA,Diamond
47087,5/6/12 21:00,Apopka,FL,Fireball
47088,5/6/12 20:55,El Dorado Hills,CA,Light
47089,5/6/12 15:30,Vinton,IA,Triangle
47090,5/6/12 01:00,Plymouth,IN,Circle
47091,5/5/12 23:35,Marina Del Rey,CA,Light
47092,5/5/12 23:30,Venice Beach,CA,Sphere
47093,5/5/12 23:30,Tucson,AZ,Changing
47094,5/5/12 23:00,Hedgesville,WV,Other
47095,5/5/12 23:00,Marshall,NC,Disk
47096,5/5/12 23:00,Cheektowaga,NY,Circle
47097,5/5/12 23:00,Granada Hills,CA,Oval
47098,5/5/12 22:20,Cumming,GA,Flash
47099,5/5/12 22:00,Orlando,FL,Oval
47100,5/5/12 22:00,Hampton,GA,Fireball
47101,5/5/12 22:00,Boise,ID,Sphere
47102,5/5/12 22:00,Hampton,GA,Fireball
47103,5/5/12 21:30,Hamburg,NY,Light
47104,5/5/12 21:30,Newport,ME,Circle
47105,5/5/12 21:15,Rancho Bernardo,CA,Sphere
47106,5/5/12 21:00,Natrona Heights,PA,Sphere
47107,5/5/12 21:00,Oneida,TN,Circle
47108,5/5/12 21:00,Torrance,CA,Triangle
47109,5/5/12 20:50,Gilbert,AZ,Triangle
47110,5/5/12 20:45,Colorado Springs,CO,Other
47111,5/5/12 20:20,Tucson,AZ,Fireball
47112,5/5/12 19:45,Berkeley,CA,Oval
47113,5/5/12 19:30,Eunice,LA,Oval
47114,5/5/12 15:00,Franklin,WI,Fireball
47115,5/5/12 10:17,Weybridge,VT,Sphere
47116,5/5/12 05:00,Greenwood,AR,Other
47117,5/5/12 00:00,Plainview,NY,Fireball
47118,5/5/12,Gladstone,OR,Circle
47119,5/4/12 23:28,South San Francisco,CA,Light
47120,5/4/12 22:35,Orem,UT,Circle
47121,5/4/12 22:35,Cedar Falls,IA,Sphere
47122,5/4/12 22:25,Santa Fe,TX,Circle
47123,5/4/12 20:30,East Peoria,IL,Other
47124,5/4/12 20:30,Sanford,FL,Circle
47125,5/4/12 15:00,Centre,AL,Cylinder
47126,5/4/12 00:38,Jamestown,NC,Oval
47127,5/4/12,Mexico,NY,Sphere
47128,5/3/12 22:15,Kernersville/Colfax area,NC,Light
47129,5/3/12 21:45,Mesquite,NV,Triangle
47130,5/3/12 21:08,Boardman,OH,Fireball
47131,5/3/12 21:00,Oxford,AL,Fireball
47132,5/3/12 21:00,Everett,WA,Triangle
47133,5/3/12 21:00,Brownwood,TX,Fireball
47134,5/3/12 20:00,Lakeview (near),OR,Other
47135,5/3/12 16:00,Las Vegas,NV,Fireball
47136,5/3/12 03:30,Saint Joseph,MI,Rectangle
47137,5/3/12 00:30,Bristol,PA,Cylinder
47138,5/2/12 23:35,Carrboro,NC,Circle
47139,5/2/12 23:00,Marble Hill,MO,Circle
47140,5/2/12 20:30,Columbia,MO,Light
47141,5/2/12 20:20,North Phoenix,AZ,Sphere
47142,5/2/12 11:10,Brownfield,TX,Triangle
47143,5/2/12 08:20,North Phoenix,AZ,Sphere
47144,5/2/12 02:51,Bolivar,MO,Light
47145,5/1/12 23:20,Huntersville,NC,Rectangle
47146,5/1/12 22:00,Concord,GA,Flash
47147,5/1/12 21:30,Sandy,UT,Circle
47148,5/1/12 20:30,McHenry,IL,Light
47149,5/1/12 19:30,Athens,GA,Triangle
47150,5/1/12 12:00,Karnak,IL,Sphere
47151,5/1/12 04:00,Sumter,SC,Disk
47152,6/30/12 00:00,Kansas City,MO,Cigar
47153,6/30/12 23:50,Bremerton,WA,Oval
47154,6/30/12 23:30,Blaine,WA,Light
47155,6/30/12 23:00,Toledo,OH,Light
47156,6/30/12 23:00,Saint Joseph,MO,Fireball
47157,6/30/12 23:00,Niles,OH,Changing
47158,6/30/12 23:00,Navarre,FL,Light
47159,6/30/12 23:00,Columbia,NJ,Sphere
47160,6/30/12 23:00,Monroe,MI,Sphere
47161,6/30/12 22:45,Lebanon,NY,Fireball
47162,6/30/12 22:30,Meriden,CT,Cylinder
47163,6/30/12 22:15,Erie,PA,Sphere
47164,6/30/12 22:15,Riverside,RI,Circle
47165,6/30/12 22:10,Ocean Park,WA,Sphere
47166,6/30/12 22:05,Palatine,IL,Sphere
47167,6/30/12 22:02,Utica,NY,Circle
47168,6/30/12 22:00,Acton,IN,Circle
47169,6/30/12 22:00,Chesapeake,VA,Light
47170,6/30/12 22:00,Johnsonville,NY,Circle
47171,6/30/12 21:47,Summerville,SC,Light
47172,6/30/12 21:45,Auburn,NY,Light
47173,6/30/12 21:30,East Islip,NY,Fireball
47174,6/30/12 21:30,Lakeside,CA,Fireball
47175,6/30/12 21:30,Jax Beach,FL,Light
47176,6/30/12 21:30,Jamestown,PA,Disk
47177,6/30/12 21:00,Torrington,CT,Fireball
47178,6/30/12 20:30,Mesa,AZ,Triangle
47179,6/30/12 20:00,Rockaway,NY,Light
47180,6/30/12 17:20,Palm Harbor,FL,Fireball
47181,6/30/12 17:00,Anacortes,WA,Disk
47182,6/30/12 17:00,Wauwatosa,WI,Light
47183,6/30/12 15:00,North,SC,Other
47184,6/30/12 15:00,Omaha,NE,Sphere
47185,6/30/12 13:50,Ada,OK,Disk
47186,6/30/12 11:00,I-80 (@ Rte. 11 exit),OH,Oval
47187,6/30/12 10:30,Batesville,MS,Triangle
47188,6/30/12 10:20,Skowhegan,ME,Circle
47189,6/30/12 10:00,Turnersville,NJ,Fireball
47190,6/30/12 09:00,Eureka,CA,Fireball
47191,6/30/12 08:45,Bridgeport,CT,Circle
47192,6/30/12 08:30,Philadelphia,PA,Light
47193,6/30/12 02:30,Allentown,PA,Fireball
47194,6/30/12 00:00,Livonia,MI,Light
47195,6/29/12 23:30,Parkville,MD,Fireball
47196,6/29/12 23:30,Yankton,SD,Light
47197,6/29/12 23:15,Eureka,CA,Sphere
47198,6/29/12 23:05,Lafayette,LA,Light
47199,6/29/12 22:59,Jordan,MN,Light
47200,6/29/12 22:33,Seattle,WA,Light
47201,6/29/12 22:30,Loveland,CO,Flash
47202,6/29/12 22:20,Kingsford,MI,Light
47203,6/29/12 22:20,Cotulla,TX,Other
47204,6/29/12 22:20,Lebanon,OR,Oval
47205,6/29/12 21:55,Bellingham,WA,Light
47206,6/29/12 21:45,Bellingham,WA,Fireball
47207,6/29/12 21:40,Portland,OR,Fireball
47208,6/29/12 21:30,Glasgow,KY,Formation
47209,6/29/12 20:45,Knoxville,TN,Other
47210,6/29/12 20:35,Milton,FL,Sphere
47211,6/29/12 20:00,Evanston,IL,Light
47212,6/29/12 10:00,Las Vegas,NV,Cigar
47213,6/29/12 09:00,Colorado Springs,CO,Light
47214,6/29/12 08:50,Heyburn,ID,Triangle
47215,6/29/12 08:42,PIco Rivera,CA,Fireball
47216,6/29/12 07:45,South Ogden,UT,Other
47217,6/29/12 03:15,Antioch,TN,Light
47218,6/29/12 02:15,Alexandria,MN,Triangle
47219,6/28/12 22:40,Plainfield,NJ,Circle
47220,6/28/12 22:39,Jonesboro,LA,Fireball
47221,6/28/12 22:15,York,NE,Fireball
